Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 4-5 BR,Second Tercile,302000 to 477000,0.43377091,0.15546976,0.10862291,0.16967825,19425.0,0.03464446,0.37678079,0.49076104,0.13138301
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 477000,0.51882497,0.19554468,0.12239902,0.20088127,20425.0,0.04113848,0.45115216,0.58649778,0.13043475
All Housing Types (Rent) 0-1 BR,All Values,,0.02757877,0.01391111,0.00601655,0.00765111,57508.0,0.00577145,0.01808473,0.03707281,0.34425171
All Housing Types (Rent) 0-1 BR,First Tercile,Below 57000,0.0058861,0.00148478,0.00243928,0.00196203,18858.0,0.0036802,-0.00016783,0.01194003,1.0285135
All Housing Types (Rent) 0-1 BR,Second Tercile,57000 to 113000,0.04645257,0.01804137,0.01068727,0.01772393,18901.0,0.01308543,0.02492704,0.0679781,0.46338728
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 113000,0.03022938,0.02182389,0.00496228,0.00344321,19749.0,0.01001501,0.01375469,0.04670407,0.54498932
All Housing Types (Rent) 2 BR,All Values,,0.30984833,0.17039011,0.06111225,0.07834597,58548.0,0.01878816,0.27894181,0.34075485,0.09974725
All Housing Types (Rent) 2 BR,First Tercile,Below 112000,0.36804167,0.19241292,0.07687046,0.09875829,19006.0,0.03997614,0.30228092,0.43380242,0.17867745
All Housing Types (Rent) 2 BR,Second Tercile,112000 to 150000,0.30370631,0.16381307,0.06158727,0.07830597,19858.0,0.03756817,0.24190668,0.36550595,0.20348485
All Housing Types (Rent) 2 BR,Third Tercile ,Above 150000,0.25985572,0.15576102,0.0454176,0.0586771,19684.0,0.02800694,0.21378431,0.30592714,0.17729614
All Housing Types (Rent) 3 BR,All Values,,0.71633347,0.31033277,0.17598449,0.23001621,31463.0,0.04542635,0.64160712,0.79105982,0.10431783
All Housing Types (Rent) 3 BR,First Tercile,Below 121000,0.72940258,0.34224912,0.16829364,0.21885982,10244.0,0.08775397,0.5850473,0.87375786,0.19790892
All Housing Types (Rent) 3 BR,Second Tercile,121000 to 165000,0.78160484,0.33374338,0.1923732,0.25548827,10568.0,0.08819463,0.63652468,0.92668501,0.1856183
All Housing Types (Rent) 3 BR,Third Tercile ,Above 165000,0.63900103,0.25640785,0.16712046,0.21547273,10651.0,0.0692239,0.52512772,0.75287435,0.17820521
All Housing Types (Rent) 4-5 BR,All Values,,0.86440413,0.37644667,0.26477948,0.22317798,6394.0,0.12799709,0.65384892,1.0749593,0.24358422
All Housing Types (Rent) 4-5 BR,First Tercile,Below 141000,1.058698,0.51654216,0.21985059,0.32230523,1874.0,0.28882207,0.58358567,1.5338103,0.44877039
All Housing Types (Rent) 4-5 BR,Second Tercile,141000 to 186000,1.0262405,0.40648855,0.375,0.24475191,2096.0,0.27021693,0.58173361,1.4707473,0.43314103
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 186000,0.57425743,0.24216172,0.20420792,0.12788779,2424.0,0.13182537,0.35740469,0.79111016,0.37762286
