Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,All Values,,2.2675641,0.09970134,0.22059294,0.38604972,0.28592498,0.3064169,0.37861999,0.33681571,0.25344255,1138400.0,0.01955804,2.2353911,2.2997371,0.01418835
All Housing Types (Own) 2 BR,First Tercile,Below 398000,2.2703151,0.09401309,0.24165239,0.40291439,0.25543375,0.2825972,0.39209449,0.34533517,0.25627459,378192.0,0.03157858,2.2183683,2.3222618,0.02288086
All Housing Types (Own) 2 BR,Second Tercile,398000 to 663000,2.3503586,0.10228115,0.23411613,0.44243121,0.29991927,0.32159556,0.38222968,0.32765732,0.24012829,362931.0,0.03609682,2.2909793,2.4097379,0.02526392
All Housing Types (Own) 2 BR,Third Tercile ,Above 663000,2.1893087,0.10275954,0.18819111,0.31848811,0.302167,0.3152259,0.36249519,0.33707212,0.26290976,397277.0,0.02858895,2.1422799,2.2363375,0.02148113
All Housing Types (Own) 3 BR,All Values,,2.9300669,0.1555168,0.43936809,0.53935879,0.36876253,0.40479964,0.45132293,0.34449519,0.22644294,3128691.0,0.0145528,2.9061276,2.9540063,0.00817024
All Housing Types (Own) 3 BR,First Tercile,Below 424000,2.9975011,0.16323502,0.48821089,0.63105198,0.36437603,0.37756677,0.43156628,0.32381199,0.21768217,1005250.0,0.02563394,2.9553333,3.039669,0.01406766
All Housing Types (Own) 3 BR,Second Tercile,424000 to 729000,3.0391713,0.16000027,0.44057535,0.59227263,0.39430086,0.42417158,0.46432595,0.34281714,0.22070749,1038542.0,0.02423604,2.999303,3.0790396,0.01311815
All Housing Types (Own) 3 BR,Third Tercile ,Above 729000,2.7631411,0.14407332,0.39295547,0.4037445,0.3483799,0.411489,0.45718173,0.36526626,0.24005092,1084899.0,0.01995616,2.7303132,2.795969,0.01188064
All Housing Types (Own) 4-5 BR,All Values,,3.5598369,0.18754317,0.67141669,0.66991884,0.44703469,0.51912669,0.51169326,0.34290642,0.21019718,2436831.0,0.01674624,3.5322894,3.5873845,0.00773844
All Housing Types (Own) 4-5 BR,First Tercile,Below 550000,3.8856058,0.22994465,0.78424086,0.86838525,0.51184253,0.50764221,0.48133228,0.31022334,0.19199466,768037.0,0.0350492,3.8279498,3.9432617,0.01483834
All Housing Types (Own) 4-5 BR,Second Tercile,550000 to 942000,3.56379,0.18285215,0.62553207,0.68571983,0.45221769,0.52029906,0.52484565,0.35697064,0.21535294,834472.0,0.03024651,3.5140345,3.6135455,0.0139614
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 942000,3.2559959,0.15320224,0.613449,0.47141631,0.38219177,0.52852616,0.52648738,0.35892617,0.22179686,834322.0,0.02470118,3.2153625,3.2966293,0.01247957
All Housing Types (Rent) 0-1 BR,All Values,,1.7972761,0.09754274,0.18687363,0.60645368,0.27385174,0.19926038,0.18180303,0.13215434,0.11933661,1986155.0,0.01008485,1.7806866,1.8138657,0.0092304
All Housing Types (Rent) 0-1 BR,First Tercile,Below 124000,1.7121011,0.08674164,0.19862508,0.3635563,0.19579067,0.19973014,0.23397958,0.2242263,0.20945137,655164.0,0.0187417,1.681271,1.7429312,0.01800717
All Housing Types (Rent) 0-1 BR,Second Tercile,124000 to 192000,1.9936311,0.13104434,0.26734814,0.6645127,0.32548712,0.23120506,0.19648929,0.11061069,0.06693374,666988.0,0.02370028,1.9546441,2.032618,0.01955575
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 192000,1.6840797,0.07454786,0.09444234,0.78779765,0.29900618,0.16670858,0.11556875,0.06294851,0.08305987,664003.0,0.01777448,1.6548407,1.7133188,0.01736202
All Housing Types (Rent) 2 BR,All Values,,2.9432108,0.23853465,0.56520994,0.92432873,0.45672879,0.3254666,0.23405021,0.12667387,0.072218,2117990.0,0.01485523,2.9187739,2.9676476,0.00830279
All Housing Types (Rent) 2 BR,First Tercile,Below 160000,2.9175121,0.24552713,0.63174911,0.82149763,0.38704233,0.31283767,0.26258118,0.16061232,0.09566476,703352.0,0.02818455,2.8711486,2.9638757,0.01589148
All Housing Types (Rent) 2 BR,Second Tercile,160000 to 230000,3.2064491,0.26194097,0.67549676,0.97262538,0.4925349,0.36416073,0.25215379,0.12408715,0.06344944,705617.0,0.03275439,3.1525681,3.2603301,0.01680394
All Housing Types (Rent) 2 BR,Third Tercile ,Above 230000,2.7067294,0.20830413,0.38944545,0.97827286,0.49022384,0.29948619,0.18773069,0.09558109,0.05768517,709021.0,0.02841158,2.6599924,2.7534665,0.01726698
All Housing Types (Rent) 3 BR,All Values,,3.8154759,0.30543473,0.89466402,1.1168579,0.57355629,0.44616673,0.28053882,0.13381888,0.06443853,1107893.0,0.03052015,3.7652702,3.8656815,0.01315842
All Housing Types (Rent) 3 BR,First Tercile,Below 178000,3.8106324,0.32393857,1.0085725,1.0541276,0.52295839,0.4011265,0.2783808,0.1461542,0.07537389,367687.0,0.04871788,3.7304915,3.8907733,0.02103087
All Housing Types (Rent) 3 BR,Second Tercile,178000 to 263000,3.9797915,0.30944424,0.92981323,1.1810986,0.59381695,0.47227678,0.29214813,0.13736387,0.06382973,370141.0,0.05416691,3.8906869,4.0688961,0.02238926
All Housing Types (Rent) 3 BR,Third Tercile ,Above 263000,3.6559388,0.28303947,0.74633105,1.1149312,0.60356424,0.46480213,0.2710713,0.11801711,0.05418237,370065.0,0.05564044,3.5644103,3.7474674,0.02503558
All Housing Types (Rent) 4-5 BR,All Values,,4.6506524,0.34256415,1.138286,1.3873021,0.67041925,0.54687457,0.32229326,0.16105724,0.08185576,402745.0,0.07230551,4.5317098,4.769595,0.02557546
All Housing Types (Rent) 4-5 BR,First Tercile,Below 214000,4.5644267,0.35226925,1.2053859,1.370374,0.6017709,0.46635509,0.30000821,0.17593305,0.09233032,133943.0,0.12104624,4.3653056,4.7635477,0.04362455
All Housing Types (Rent) 4-5 BR,Second Tercile,214000 to 320000,4.8324456,0.36217157,1.1789285,1.4229178,0.70935371,0.57850299,0.33344244,0.16707085,0.08005773,134428.0,0.09783599,4.6715054,4.9933858,0.03330409
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 320000,4.5547353,0.31327489,1.0307426,1.368546,0.6998972999999999,0.59549466,0.33335318,0.14021314,0.07321357,134374.0,0.1177004,4.3611181,4.7483524,0.04250898
