Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",Third Tercile ,Above 169000,0.04390515,0.01519081,0.01630233,0.012412,5398.0,0.01843313,0.01358266,0.07422764,0.69063632
"50+ Units (Rent), 3 BR",All Values,,0.38899552,0.22712732,0.03454894,0.12731926,1563.0,0.16209597,0.12234765,0.65564339,0.685478
"50+ Units (Rent), 3 BR",First Tercile,Below 136000,0.90149254,0.44179104,0.09850746,0.36119403,335.0,0.41361525,0.22109546,1.5818896,0.7547451
"50+ Units (Rent), 3 BR",Second Tercile,136000 to 209000,0.3511811,0.23622047,0.03307087,0.08188976,635.0,0.28167384,-0.11217236,0.81453457,1.3194146
"50+ Units (Rent), 3 BR",Third Tercile ,Above 209000,0.13996627,0.09612142,0.0,0.04384486,593.0,0.14180307,-0.09329977,0.37323232,1.6665875
All Housing Types (Own) 0-1 BR,All Values,,0.04784894,0.02163285,0.00883036,0.01738572,32728.0,0.00902174,0.03300818,0.06268969,0.31015852
All Housing Types (Own) 0-1 BR,First Tercile,Below 73000,0.0555503,0.02980979,0.00927416,0.01646636,10567.0,0.01515036,0.03062796,0.08047264,0.44864462
All Housing Types (Own) 0-1 BR,Second Tercile,73000 to 150000,0.04433988,0.02207945,0.01058728,0.01167315,11051.0,0.0180686,0.01461704,0.07406272,0.67034102
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 150000,0.0440144,0.01341134,0.00666067,0.02394239,11110.0,0.01299179,0.02264291,0.0653859,0.48555685
All Housing Types (Own) 2 BR,All Values,,0.11374462,0.05114888,0.02734062,0.03525512,262430.0,0.00568505,0.10439271,0.12309653,0.0822185
All Housing Types (Own) 2 BR,First Tercile,Below 88000,0.13982607,0.06147546,0.03715123,0.04119938,84977.0,0.01055977,0.12245526,0.15719689,0.12423159
All Housing Types (Own) 2 BR,Second Tercile,88000 to 159000,0.11821429,0.05723925,0.02944267,0.03153237,85658.0,0.00771503,0.10552307,0.13090551,0.10735774
All Housing Types (Own) 2 BR,Third Tercile ,Above 159000,0.08542949,0.0359061,0.01629718,0.03322621,91795.0,0.00885577,0.07086175,0.09999723,0.17052358
All Housing Types (Own) 3 BR,All Values,,0.296929,0.1287676,0.07252238,0.09563902,790556.0,0.00438449,0.28971652,0.30414148,0.02429026
All Housing Types (Own) 3 BR,First Tercile,Below 136000,0.33541184,0.14736958,0.08349473,0.10454753,254028.0,0.00937833,0.3199845,0.35083919,0.04599524
All Housing Types (Own) 3 BR,Second Tercile,136000 to 212000,0.29301084,0.12566669,0.07133286,0.09601129,266427.0,0.00873911,0.27863501,0.30738667,0.04906246
All Housing Types (Own) 3 BR,Third Tercile ,Above 212000,0.26460102,0.11433131,0.06337629,0.08689342,270101.0,0.00844157,0.25071464,0.2784874,0.05248046
All Housing Types (Own) 4-5 BR,All Values,,0.5661516,0.22358667,0.13880468,0.20376025,456512.0,0.00995555,0.54977472,0.58252849,0.02892668
All Housing Types (Own) 4-5 BR,First Tercile,Below 209000,0.61958518,0.24374891,0.14955019,0.22628608,149174.0,0.01995545,0.58675847,0.6524119,0.05298176
All Housing Types (Own) 4-5 BR,Second Tercile,209000 to 340000,0.55975541,0.2194731,0.13784074,0.20244157,137862.0,0.01720059,0.53146044,0.58805038,0.05054881
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 340000,0.52432203,0.20918596,0.13013052,0.18500555,169476.0,0.0154065,0.49897833,0.54966573,0.04833613
All Housing Types (Rent) 0-1 BR,All Values,,0.02759363,0.01533565,0.00767261,0.00458538,208925.0,0.00318433,0.02235541,0.03283185,0.18983438
All Housing Types (Rent) 0-1 BR,First Tercile,Below 67000,0.02382433,0.01265713,0.00582951,0.00533769,69131.0,0.00536719,0.01499531,0.03265336,0.37058859
All Housing Types (Rent) 0-1 BR,Second Tercile,67000 to 96000,0.03367917,0.02278466,0.00647898,0.00441552,69301.0,0.00533835,0.02489758,0.04246075,0.2607424
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 96000,0.02530748,0.01063935,0.01065354,0.00401458,70493.0,0.00533073,0.01653842,0.03407653,0.34650064
All Housing Types (Rent) 2 BR,All Values,,0.23269973,0.1232972,0.0528724,0.05653013,297452.0,0.0080384,0.21947656,0.2459229,0.05682503
All Housing Types (Rent) 2 BR,First Tercile,Below 85000,0.21943459,0.11610129,0.05042136,0.05291194,98371.0,0.01516559,0.19448719,0.24438199,0.11368945
All Housing Types (Rent) 2 BR,Second Tercile,85000 to 112000,0.24350705,0.13497231,0.05145756,0.05707719,98761.0,0.01409164,0.22032631,0.26668779,0.09519536
All Housing Types (Rent) 2 BR,Third Tercile ,Above 112000,0.23506778,0.11885965,0.05666866,0.05953947,100320.0,0.01406402,0.21193246,0.2582031,0.09841978
All Housing Types (Rent) 3 BR,All Values,,0.69700176,0.33806332,0.16715394,0.19178451,163496.0,0.02154005,0.66156837,0.73243515,0.05083687
All Housing Types (Rent) 3 BR,First Tercile,Below 102000,0.64764346,0.32338841,0.14605768,0.17819737,54232.0,0.03437982,0.59108865,0.70419827,0.08732399
All Housing Types (Rent) 3 BR,Second Tercile,102000 to 135000,0.70996669,0.35381209,0.17455437,0.18160023,54642.0,0.03120099,0.65864106,0.76129233,0.07229302
All Housing Types (Rent) 3 BR,Third Tercile ,Above 135000,0.73303797,0.33687891,0.18069642,0.21546263,54622.0,0.04634607,0.65679868,0.80927726,0.10400456
All Housing Types (Rent) 4-5 BR,All Values,,1.0506715,0.47394269,0.25978167,0.31694714,42963.0,0.06285148,0.94728083,1.1540622,0.09840438
All Housing Types (Rent) 4-5 BR,First Tercile,Below 112000,0.89603146,0.41394351,0.20707901,0.27500894,13985.0,0.08963972,0.74857412,1.0434888,0.16456715
All Housing Types (Rent) 4-5 BR,Second Tercile,112000 to 157000,1.2117663,0.51798212,0.32832098,0.36546324,14431.0,0.12546629,1.0053743,1.4181584,0.1703233
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 157000,1.0395271,0.48793566,0.24245549,0.3091359,14547.0,0.09666384,0.88051503,1.1985391,0.15296573
