Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,Second Tercile,53000 to 80000,0.06973559,0.04066958,0.00916873,0.01989728,26285.0,0.01113626,0.05141645,0.08805473,0.26269431
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 80000,0.04676127,0.0234174,0.0091905,0.01415337,27202.0,0.00904121,0.03188848,0.06163406,0.31805786
All Housing Types (Rent) 2 BR,All Values,,0.34219988,0.1913948,0.0739297,0.07687537,135453.0,0.01365551,0.31973656,0.3646632,0.06564385
All Housing Types (Rent) 2 BR,First Tercile,Below 72000,0.30194236,0.16748348,0.08124635,0.05321254,44482.0,0.02233765,0.26519692,0.3386878,0.12169687
All Housing Types (Rent) 2 BR,Second Tercile,72000 to 97000,0.36193118,0.19694868,0.06923805,0.09574445,45423.0,0.02990683,0.31273445,0.41112791,0.13592841
All Housing Types (Rent) 2 BR,Third Tercile ,Above 97000,0.36183806,0.20920787,0.07146307,0.08116712,45548.0,0.03050611,0.31165551,0.41202061,0.13868786
All Housing Types (Rent) 3 BR,All Values,,0.84620955,0.41437926,0.19637702,0.23545327,99421.0,0.02601988,0.80340685,0.88901226,0.05058169
All Housing Types (Rent) 3 BR,First Tercile,Below 89000,0.78707653,0.406806,0.18267122,0.19759932,32824.0,0.04502261,0.71301434,0.86113872,0.09409783
All Housing Types (Rent) 3 BR,Second Tercile,89000 to 123000,0.88485804,0.43120602,0.19230769,0.26134433,32968.0,0.05451233,0.79518525,0.97453083,0.10134144
All Housing Types (Rent) 3 BR,Third Tercile ,Above 123000,0.86603824,0.40527521,0.21374409,0.24701894,33629.0,0.05366016,0.77776728,0.95430921,0.10192502
All Housing Types (Rent) 4-5 BR,All Values,,1.2899956,0.56996474,0.3270714,0.39295945,18152.0,0.08848974,1.14443,1.4355612,0.11284195
All Housing Types (Rent) 4-5 BR,First Tercile,Below 95000,0.92542142,0.47318236,0.22288439,0.22935467,5873.0,0.13082751,0.71021017,1.1406327,0.23255486
All Housing Types (Rent) 4-5 BR,Second Tercile,95000 to 146000,1.4791768,0.62907146,0.39248096,0.45762437,6171.0,0.19062117,1.165605,1.7927486,0.21199077
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 146000,1.4494106,0.60330714,0.36116568,0.48493779,6108.0,0.18195439,1.1500956,1.7487256,0.20650806
