Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,Second Tercile,90000 to 138000,2.7937079,0.07314891,0.35763552,0.59431313,0.35506922,0.39276837,0.39432804,0.34901698,0.27742773,160932.0,0.05396606,2.7049337,2.8824821,0.03177647
All Housing Types (Own) 3 BR,Third Tercile ,Above 138000,2.782754,0.06410222,0.35230516,0.54900312,0.34734621,0.41063979,0.40556302,0.34603953,0.30775492,186733.0,0.04070103,2.7158008,2.8497072,0.02406005
All Housing Types (Own) 4-5 BR,All Values,,3.415516,0.07788881,0.42491035,0.74268732,0.40484406,0.47811595,0.48549808,0.41113985,0.39043163,162013.0,0.06329274,3.3113995,3.5196326,0.03048341
All Housing Types (Own) 4-5 BR,First Tercile,Below 108000,3.4591631,0.0703154,0.36775922,0.7285302,0.4177283,0.43978561,0.49830963,0.47299526,0.46373944,48510.0,0.12516663,3.253264,3.6650622,0.05952281
All Housing Types (Own) 4-5 BR,Second Tercile,108000 to 180000,3.374832,0.07624462,0.41004307,0.7394832,0.38341085,0.46596038,0.48087855,0.39822567,0.4205857,58050.0,0.09942108,3.2112844,3.5383797,0.04846098
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 180000,3.4199232,0.08623519,0.49046941,0.75842605,0.41600995,0.52437199,0.47912647,0.37054803,0.29473608,55453.0,0.10953831,3.2397327,3.6001137,0.05268847
All Housing Types (Rent) 0-1 BR,All Values,,1.2559556,0.02570018,0.03197768,0.30652431,0.11272669,0.14894302,0.19237579,0.23288443,0.20482348,37276.0,0.0460527,1.1801989,1.3317123,0.06031797
All Housing Types (Rent) 0-1 BR,First Tercile,Below 26000,1.1216328,0.00760205,0.01883986,0.09056354,0.05461907,0.08453148,0.21508842,0.34085275,0.30953561,12102.0,0.07349823,1.0007282,1.2425374,0.10779338
All Housing Types (Rent) 0-1 BR,Second Tercile,26000 to 50000,1.2580045,0.03298836,0.03088616,0.29851229,0.1271022,0.173674,0.18580207,0.21458603,0.19445343,12368.0,0.08204492,1.1230406,1.3929684,0.1072841
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 50000,1.3809152,0.03576449,0.04544745,0.51835077,0.15375605,0.18592847,0.17726066,0.14852413,0.11588318,12806.0,0.08823545,1.2357679,1.5260625,0.10510951
All Housing Types (Rent) 2 BR,All Values,,2.2429624,0.22405624,0.33263138,0.74127466,0.26465579,0.23514292,0.220371,0.13715896,0.08767149,64582.0,0.062817,2.1396285,2.3462964,0.04607031
All Housing Types (Rent) 2 BR,First Tercile,Below 39000,2.1853558,0.24659272,0.3864085,0.62397782,0.21153304,0.21642072,0.23014381,0.16256227,0.10771689,21278.0,0.11042265,2.0037105,2.367001,0.08311931
